Event,Time,Value
batch_train_loss,88176.162070958,1.2613141536712646
end_batch_processing,88176.163000333,1
epoch_end,88176.163007291,1
start_validation_accuracy,88176.1630085,1
validation_accuracy,88176.168571458,0.616000018235235
validation_loss,88176.168580416,1.4261837005615234
end_validation_accuracy,88176.168582958,1
start_saving_weights,88176.16858525,1
end_saving_weights,88176.168587458,1
epoch_start,88176.168594541,1
start_batch_fetch,88176.168633125,1
end_batch_fetch,88176.168994291,1
batch_nbr_nodes_total,88176.168998708,299
batch_nbr_edges_total,88176.169001125,469
batch_nbr_seed_nodes,88176.169009166,30
start_batch_processing,88176.169010291,1
batch_train_loss,88176.16967675,1.1797503232955933
end_batch_processing,88176.170688541,1
start_batch_fetch,88176.170690375,1
end_batch_fetch,88176.17101775,1
batch_nbr_nodes_total,88176.171026291,388
batch_nbr_edges_total,88176.171028541,610
batch_nbr_seed_nodes,88176.17103175,30
start_batch_processing,88176.171032916,1
batch_train_loss,88176.171700166,1.0872268676757812
end_batch_processing,88176.17260925,1
start_batch_fetch,88176.172615791,1
end_batch_fetch,88176.172935708,1
batch_nbr_nodes_total,88176.17293925,344
batch_nbr_edges_total,88176.172941541,581
batch_nbr_seed_nodes,88176.172949291,30
start_batch_processing,88176.172950375,1
batch_train_loss,88176.17369425,1.1679871082305908
end_batch_processing,88176.1746155,1
start_batch_fetch,88176.174617333,1
end_batch_fetch,88176.175036041,1
batch_nbr_nodes_total,88176.175045083,373
batch_nbr_edges_total,88176.175047916,626
batch_nbr_seed_nodes,88176.175052041,30
start_batch_processing,88176.175053416,1
batch_train_loss,88176.175838,1.0256143808364868
end_batch_processing,88176.176806791,1
start_batch_fetch,88176.176808791,1
end_batch_fetch,88176.177093125,1
batch_nbr_nodes_total,88176.177100125,206
batch_nbr_edges_total,88176.17710275,340
batch_nbr_seed_nodes,88176.177106,20
start_batch_processing,88176.177116791,1
batch_train_loss,88176.177632708,0.9799675941467285
end_batch_processing,88176.17851625,1
epoch_end,88176.17852325,1
start_validation_accuracy,88176.178524583,1
validation_accuracy,88176.183881541,0.6820000202822515
validation_loss,88176.183885416,1.3140977621078491
end_validation_accuracy,88176.183887541,1
start_saving_weights,88176.183889666,1
end_saving_weights,88176.183891875,1
program_end,88176.183895958,1
test_accuracy,88177.026422625,0.6770000195708767
